created_at,full_text,label
2025-03-22 16:52:16+00:00,"['even', 'my', 'lil', 'bro', 'anak', 'kelas', '5', 'sd', 'bener', 'bener', 'melek', 'sama', 'keadaan', 'dan', 'tau', 'ruu', 'tni', 'sudah', 'di', 'sah', 'kan', 'intinya', 'sekecil', 'apapun', 'kita', 'up', 'ttg', 'hal', 'ini', 'ternyata', 'bisa', 'berimpect', 'ke', 'semua', 'kalangan']",negatif
2025-03-22 16:51:37+00:00,"['ruu', 'tni', 'sah', 'secara', 'singkat', 'mereka', 'itu', 'bisa', 'msk', 'ke', 'jabatan', 'sipil', 'kemungkinan', 'yang', 'bisa', 'terjadi', 'banyak', 'sekali', 'contohnya', 'kekuasaan', 'militer', 'itu', 'pada', 'orde', 'baru']",negatif
2025-03-22 16:38:46+00:00,"['yang', 'kamu', 'kritik', 'ini', 'harus', 'jelas', 'dlu', 'apa', 'misalkan', 'kita', 'bahas', 'ruu', 'tni', 'yang', 'udah', 'sah', 'dimana', 'mnurutmu', 'yang', 'salah', 'proses', 'nya', 'kah', 'atau', 'muatannya', 'tapi', 'intinya', 'di', 'antara', 'keduanya', 'salah', 'kalau', 'protes', 'kita', 'tujukan', 'ke', 'presiden', 'krn', 'dpr', 'gbisa', 'di', 'intervensi', 'sama', 'pak', 'presiden']",negatif
2025-03-22 16:24:08+00:00,"['ada', 'gasih', 'tni', 'kaga', 'terima', 'ruu', 'tni', 'di', 'sah', 'kan', 'gagalkanruutni', 'cabutruutni', 'peringatandarurat', 'indonesiagelap', 'tolakruutni', 'tolakrevisiuutni', 'peringatandarurat', 'indonesiagelap', 'tolakdwifungsiabri', 'supremasisipil']",negatif
2025-03-22 15:57:08+00:00,"['ruu', 'tni', 'baru', 'sah', 'aja', 'sudah', 'ada', 'yang', 'begitu', 'bagaimana', 'kalau', 'wacana', 'ruu', 'polri', 'dah', 'sah', 'juga', 'siap', 'siap', 'aja', 'didoxing', 'semua', 'satu']",negatif
2025-03-22 15:55:05+00:00,"['pada', 'suatu', 'malem', 'saya', 'pernah', 'bahas', 'sedikit', 'soal', 'ruu', 'tni', 'sama', 'ortu', 'lalu', 'saya', 'nyinggung', 'kalau', 'kita', 'rasa2nya', 'bakal', 'ngalamin', 'orba', 'pt2', 'karna', 'sah', 'nya', 'uu', 'tni', 'itu', 'lalu', 'mama', 'saya', 'bilang', 'waktu', 'orba', '98', 'tuh', 'enak', 'soalnya', 'adem', 'ayem', 'apa2', 'serba', 'murah', 'rakyat', 'tidak', 'resah', 'soal', 'bobroknya', 'negara']",negatif
2025-03-22 15:53:01+00:00,"['lo', 'suruh', 'prabowo', 'perbaiki', 'keburukan', 'itu', 'ruu', 'tni', 'kan', 'gak', 'mendesak', 'untuk', 'di', 'sah', 'kan', 'kenapa', 'harus', 'di', 'bahas', 'perbaiki', 'iklim', 'usaha', 'biar', 'kepercayaan', 'investor', 'kembali', 'membaik']",negatif
2025-03-22 15:50:29+00:00,"['oke', 'kalo', 'kita', 'ngomongin', 'sarjana', 'dan', 'keahlian', 'tapi', 'anda', 'tau', 'tidak', 'mentality', 'tentara', 'tu', 'kaya', 'apa', 'negara', 'dibangun', 'dengan', 'diskusi', 'bukan', 'siap', 'ndan', 'siap', 'ndan', 'yeyyyy', 'akhirnya', 'yang', 'kontrol', 'cyber', 'orang', 'bersenjata', 'yang', 'pro', 'rezim', 'dan', 'antri', 'kritik', 'yeayyy', 'seru', 'banget', 'alhamdulillah', 'sah', 'ruu', 'tni']",negatif
2025-03-22 15:46:00+00:00,"['pidato', 'ini', 'menjadi', 'pembuka', 'film', 'gie', 'tahun', '2005', 'pasca', 'reformasi', '1998', 'film', 'yang', 'diangkat', 'dari', 'tulisan', 'tulisan', 'soe', 'hok', 'gie', 'yang', 'berjudul', 'catatan', 'seorang', 'demonstran', 'kakeknya', 'aja', 'bilang', 'gini', 'lah', 'kok', 'cucunya', 'malah', 'men', 'sah', 'kan', 'ruu', 'tni', 'ironi', 'diatas', 'ironi']",negatif
2025-03-22 15:32:12+00:00,"['uu', 'tni', 'sah', 'ruu', 'polri', 'dalam', 'proses', 'ruu', 'kuhp', 'dalam', 'proses', 'inti', 'dari', 'ke', 'tiga', 'uu', 'itu', 'apa', 'membatasi', 'rakyat', 'untuk', 'mengkritik', 'sistem', 'pemerintah', 'indonesia', 'salamat', 'datang', 'indonesia', 'gelap']",negatif
2025-03-22 14:34:08+00:00,"['kalau', 'di', 'sah', 'kan', 'ruu', 'tni', 'akan', 'kejadian', 'tahun', '98']",negatif
2025-03-22 14:33:31+00:00,"['ambil', 'sisi', 'lain', 'dr', 'vidio', 'ini', 'mereka', 'sadar', 'bahwa', 'mereka', 'juga', 'tidak', 'mendukung', 'ruu', 'tni', 'dwi', 'fungsi', 'tni', 'di', 'sah', 'kan', 'bukti', 'loh', 'ya']",negatif
2025-03-22 14:30:37+00:00,"['tolakrevisiuutni', 'ruutni', 'saya', 'pastinya', 'tidak', 'setuju', 'dengan', 'sah', 'nya', 'revisi', '2024', 'tentang', 'ruu', 'tni', 'no', '34', 'tahun', '2004', 'tapi', 'setelah', 'di', 'amati', 'banyak', 'temen2', 'kita', 'yang', 'sebenernya', 'tidak', 'faham2', 'amat', 'tidak', 'ngerti2', 'amat', 'males', 'baca', 'malas', 'meriset', 'malas', 'mencari', 'tahu', 'akhirnya', 'cuma', 'ikut2an', 'doang']",negatif
2025-03-22 14:29:45+00:00,"['saya', 'sih', 'bicara', 'realita', 'aja', 'di', 'zaman', 'sekarang', 'nyari', 'kerja', 'lagi', 'susah', 'lalu', 'tb2', 'ruu', 'tni', 'di', 'sah', 'induh', 'kata', 'saya', 'ya', 'suruh', 'anggota2nya', 'pada', 'belajar', 'adab', 'wibawa', 'amp', 'sopan', 'santun', 'di', 'segala', 'tempat', 'dulu', 'deh', 'jangan', 'ngerasa', 'jd', 'superior', 'belum', 'jd', 'apa2', 'sudah', 'ngerasa', 'superior', 'apalg', 'ruu', 'tni', 'di', 'sah', 'in', 'begini']",negatif
2025-03-22 14:17:08+00:00,"['lha', 'dpr', 'tuh', 'ngasih', 'ruang', 'buat', 'diskusi', 'sama', 'rakyat', 'apa', 'ngga', 'ruu', 'tni', 'draft', 'nya', 'aja', 'tidak', 'bisa', 'diakses', 'itu', 'dah', 'aneh', 'tiba2', 'sah', 'padahal', 'banyak', 'rakyat', 'yang', 'lagi', 'di', 'luar', 'buat', 'nyampein', 'aspirasinya']",negatif
2025-03-22 14:12:50+00:00,"['ngeri', 'banget', 'anjing', 'ini', 'baru', '2', 'hari', 'ruu', 'tni', 'di', 'sah', 'kan', 'baru', '2', 'hari']",negatif
2025-03-22 13:58:19+00:00,"['draft', 'ruu', 'tni', 'tidak', 'ada', 'coret2', 'langsung', 'sah', 'bg']",negatif
2025-03-22 13:44:43+00:00,"['cek', 'muangkel', 'rek', 'sakjane', 'neng', 'ndindi', 'ruu', 'tni', 'wes', 'republik', 'iki', 'makin', 'gak', 'aman', 'nggo', 'ditinggali', 'suedih', 'tenan', 'anak', 'putuku', 'sok', 'mewarisi', 'negoro', 'semrawut', 'koyok', 'ngene', 'opo', 'rak', 'sah', 'nduwe', 'anak', 'putu', 'wae', 'po', 'ya']",negatif
2025-03-22 13:37:22+00:00,"['aslii', 'mereka', 'aja', 'tidak', 'sadar', 'itu', 'udah', 'salah', 'satu', 'contoh', 'kalo', 'ruu', 'tni', 'sah', 'makanya', 'perlu', 'kita', 'tolak', 'sampe', 'menang']",negatif
2025-03-22 13:23:49+00:00,"['wkwkw', 'ya', 'allahhh', 'abis', 'uu', 'tni', 'sekarang', 'mau', 'ruu', 'polri', 'yang', 'di', 'sah', 'kan', 'wkwkwk', 'were', 'finished', 'di', 'negara', 'orang', 'tidak', 'diterima', 'di', 'negara', 'sendiri', 'mati', 'menganga']",negatif
2025-03-22 13:03:09+00:00,"['eh', 'asli', 'aku', 'jugaa', 'mau', 'post', 'jualan', 'jadi', 'ke', 'tunda', 'gara', 'gara', 'ruu', 'tni', 'di', 'sah', 'kan']",negatif
2025-03-22 12:55:19+00:00,"['andai', 'dia', 'tau', 'kalau', 'misalnya', 'semua', 'ruu', 'tni', 'di', 'sah', 'in', 'semua', 'maka', 'bener²', 'masuk', 'orde', 'baru', 'dan', 'gada', 'konten', 'yaoi', 'lagi']",negatif
2025-03-22 12:50:41+00:00,"['sejak', 'awal', 'dwifungsi', 'tni', 'sudah', 'berjalan', 'bahkan', 'sejak', 'pemerintahan', 'sebelumnya', 'itu', 'dibuktikan', 'dengan', 'keterlibatan', 'tni', 'dalam', 'pengelolaan', 'pangan', 'ruu', 'tni', 'yang', 'baru', 'di', 'sah', 'kan', 'dibuat', 'sebagai', 'payung', 'hukum', 'untuk', 'mereka', 'berlindung', 'fuk', 'lah']",negatif
2025-03-22 12:48:59+00:00,"['intinya', 'cuman', 'satu', 'kurangin', 'diskursus', 'gender', 'apalagi', 'alibinya', 'dari', 'pemerintah', 'sekarang', 'bukan', 'cewe', 'vs', 'cowo', 'tapi', 'kita', 'vs', 'pemerintah', 'hinalah', 'pemerintah', 'selagi', 'belum', 'dihilangkan', 'kalo', 'reformasi', 'gagal', 'sampe', 'ruu', 'polri', 'sah', 'tidak', 'bakal', 'anda', 'sempet', 'mikirin', 'diskursus', 'kaya', 'gini', 'lagi']",negatif
2025-03-22 12:42:58+00:00,"['itu', 'kalau', 'cuma', 'membahas', 'tentang', 'ruu', 'tni', 'kita', 'masih', 'belum', 'bahas', 'program', 'kerja', 'dan', 'sikap', 'ke', 'masyarakat', 'dari', 'presiden', 'kita', 'sekarang', 'ini', 'loh', 'tanpa', 'adanya', 'ruu', 'tni', 'pun', 'sah', 'aja', 'orang', 'kesel', 'sama', '02', 'voters', 'karena', 'sebab', 'mereka', 'kita', 'dapet', 'presiden', 'kayak', 'begini']",negatif
2025-03-22 12:20:35+00:00,"['udah', 'gila', 'indonesia', 'dipegang', 'orang', 'kotor', 'semua', 'anjing', 'abis', 'dibombardir', 'korupsi', 'fantastis', 'bahas', 'ruu', 'tni', 'diem', 'diem', 'dan', 'sekarang', 'udah', 'sah', 'lalu', 'ruu', 'polri', 'muncul', 'emang', 'anjing', 'anda', 'semua', 'gajelas', 'banget', 'bajingan']",negatif
2025-03-22 12:11:17+00:00,"['tolak', 'sah', 'kan', 'ruu', 'tni', 'gagalkanruutni', 'cabutruutni', 'peringatandarurat', 'indonesiagelap', 'tolakruutni', 'tolakrevisiuutni', 'peringatandarurat', 'indonesiagelap', 'tolakdwifungsiabri', 'supremasisipil']",negatif
2025-03-22 11:59:26+00:00,"['yang', 'merasa', 'di', 'rugikan', 'itu', 'ya', 'karena', 'ruu', 'tni', 'nya', 'sendiri', 'yang', 'di', 'sah', 'kan', 'diam', 'diam', 'juga', 'ruu', 'tni', 'pemerintah', 'sendiri', 'yang', 'lebih', 'nekanin', 'ruu', 'tni', 'itu', 'sendiri', 'kalo', 'emang', 'ruu', 'polri', 'mau', 'di', 'revisi', 'harusnya', 'pemerintah', 'belajar', 'dari', 'kejadian', 'ini', 'mau', 'sampai', 'kapan', 'bikin', 'aturan', 'konyol']",negatif
2025-03-22 11:55:16+00:00,"['masalah', 'bertubitubi', 'fufufafa', 'kabur', 'ruu', 'tni', 'sah', 'pagar', 'laut', 'belum', 'tuntas', 'ak', 'blakblakan']",negatif
2025-03-22 11:49:48+00:00,"['kalo', 'voter', 'amp', 'influencer', '02', 'dilist', 'untuk', 'diburu', 'yang', 'voter', 'anggota', 'dpr', 'tidak', 'sekalian', 'diburu', 'semua', 'pemilik', 'suara', 'sah', 'untuk', 'anggota', 'dpr', 'harusnya', 'dicancel', 'juga', 'karena', 'kalian', 'yang', 'membuat', 'ruu', 'tni', 'itu', 'berhasil', 'disahkan']",negatif
2025-03-22 11:18:12+00:00,"['dau', 'hari', 'sudah', 'ruu', 'tni', 'di', 'sah', 'kan', 'dua', 'hari', 'berturut', 'turut', 'tempo', 'di', 'kirimi', 'bangkai', 'selamat', 'datang', 'new', 'orba']",negatif
2025-03-22 11:12:27+00:00,"['ruu', 'tidak', 'akan', 'sah', 'kalo', 'presiden', 'tidak', 'setuju', 'sama', 'ruu', 'yang', 'diusulkan', 'oleh', 'dpr', 'dengan', 'kata', 'lain', 'sahnya', 'uu', 'tni', 'ini', 'presiden', 'tuh', 'tau', 'dan', 'beliau', 'ikut', 'andil', 'dalam', 'menyetujui', 'dan', 'mengesahkan', 'uu', 'tsb', 'secara', 'tidak', 'langsung', '02', 'voters', 'salah', 'karna', 'kalian', 'yang', 'milih', 'beliau', 'jd', 'presiden', 'sekarang', 'cmiiw']",negatif
2025-03-22 11:08:53+00:00,"['ruu', 'perampasan', 'asset', 'tidak', 'di', 'sah', 'sahkan', 'malah', 'ruu', 'tni', 'yang', 'di', 'sahkan', 'gimana', 'dewan', 'ini', 'katanya', 'mewakili', 'rakyat', 'teriakan', 'rakyatnya', 'sendiri', 'aja', 'tidak', 'di', 'gubris']",negatif
2025-03-22 05:34:05+00:00,"['ruu', 'tni', 'itu', 'cuma', 'pintu', 'masuk', 'pemerintah', 'amp', 'legislatif', 'untuk', 'untuk', 'mensahkan', 'ruu', 'yang', 'kontroversi', 'lainnya', 'hatihati', 'ruu', 'kejaksaan', 'meleng', 'dikit', 'sah', 'jakarta', 'direktur', 'advokasi', 'dan', 'kebijakan', 'de', 'jure', 'awan', 'puryadi', 'mengatakan', 'pihaknya', 'menerima']",negatif
2025-03-22 05:34:03+00:00,"['kemaren', 'ruu', 'tni', 'udah', 'sah', 'tinggal', 'nunggu', 'ditembak', 'aja']",negatif
2025-03-22 05:27:51+00:00,"['katanya', 'bulan', 'puasa', 'setan', 'dikurung', 'kok', 'yang', 'ini', 'bisa', 'sah', 'in', 'ruu', 'tni', 'sih', 'gagalkanruutni', 'cabutruutni', 'peringatandarurat', 'indonesiagelap', 'tolakruutni', 'tolakrevisiuutni', 'peringatandarurat', 'indonesiagelap', 'tolakdwifungsiabri', 'supremasisipil']",negatif
2025-03-22 05:21:45+00:00,"['mencelakakan', 'sejak', 'kapan', 'aku', 'dukung', 'dia', 'nih', 'ya', 'aku', 'mengkritik', 'kakak', 'karena', 'mendukung', 'cuitan', 'slut', 'shaming', 'orang', 'dan', 'diawali', 'dengan', 'kata', 'aku', 'feminis', 'sampai', 'sini', 'paham', 'tidak', 'nyambung', 'kalau', 'tindakan', 'aku', 'berarti', 'anisa', 'tidak', 'bersalah', 'dan', 'fine', 'fine', 'aja', 'sah', 'in', 'ruu', 'tni', 'tidak', 'nyambung', 'loh']",negatif
2025-03-22 04:46:50+00:00,"['tolakuutni', 'peringatandarurat', 'indonesiagelap', 'tolakdwifungsiabri', 'tolakruupolri', 'tolakruukejaksaan', 'ruu', 'tni', 'di', 'fairmont', 'sudah', 'sah', 'hasilnya', 'tni', 'bisa', 'kerja', 'di', 'kejaksaan', 'ruu', 'kejaksaan', 'di', 'sheraton', 'nunggu', 'ketok', 'palu', 'keknya', 'jadi', 'kejaksaan', 'yang', 'kekuasaan', 'hukumnya', 'absolut', 'ber']",negatif
2025-03-22 03:48:53+00:00,"['sumpah', 'kemarin', 'mantau', 'tv', 'beneran', 'gak', 'ada', 'yang', 'ngeliput', 'samsek', 'pada', 'fokus', 'ke', 'ruu', 'tni', 'yang', 'di', 'sah', 'kan', 'ajaa', 'tapi', 'yang', 'demo', 'gak', 'dinaikin', 'kalaupun', 'dinaikin', 'pas', 'lagi', 'rusuhnya', 'aja', 'sampah']",negatif
2025-03-22 03:05:48+00:00,"['voters', '02', 'emang', 'kepekaan', 'sosialnya', 'tidak', 'ada', 'sekarang', 'ruu', 'tni', 'udah', 'jadi', 'uu', 'jadi', 'gabisa', 'lagi', 'menolak', 'ruu', 'tni', 'orang', 'udah', 'sah', 'jd', 'uu', 'aksi', 'kedepannya', 'tolak', 'ruu', 'polri', 'itu', 'yang', 'harus', 'turun', 'kejalan']",negatif
2025-03-22 02:49:36+00:00,"['yeu', 'mikir', 'sia', 'teh', 'ruu', 'tni', 'bukan', 'permintaan', 'presiden', 'kan', 'goblok', 'kalo', 'presiden', 'gatau', 'ruu', 'tni', 'mau', 'di', 'sah', 'in', 'gausah', 'dikira', 'kita', 'goblok', 'dah']",negatif
2025-03-22 02:17:03+00:00,"['beware', 'tarif', 'percepatan', 'sahkan', 'ruu', 'tni', 'jd', 'uu', 'untuk', 'hajatan', 'plandemi', 'part', '2', 'pasca', 'lebaran', '2025', 'agenda', 'no4', 'satu', 'militer', 'dunia', 'dengan', '23', 'agenda', '212030', 'nwo666', 'dr', 'bohir', 'via', 'executhieves', 'usd', '3', '5', 'jt', 'per', 'ruu', 'fee', 'legislathieves', 'spt', 'fee', 'ruu', 'kpk', 'yang', '14', 'hari', 'sah', 'jd', 'uu', 'kpk', '192019']",negatif
2025-03-22 02:16:43+00:00,"['aneh', 'banget', 'banyak', 'yang', 'gapeduli', 'sama', 'ruu', 'tni', 'ni', 'di', 'sah', 'kan', 'katanya', 'si', 'tidak', 'ngefek', 'lawak', 'apa', 'anda', 'mau', 'nunggu', 'indon', 'hancur', 'dlu', 'bru', 'mohon²']",negatif
2025-03-22 01:52:11+00:00,"['itu', 'yang', 'komen', 'ruu', 'tni', 'sah', 'karena', 'req', 'sang', 'kekasih', 'saya', 'kira', 'ibu', 'titiek', 'rupanya', 'buna', 'ted', 'syalan', 'kali']",negatif
2025-03-22 01:46:45+00:00,"['emang', 'yang', 'pilih', '02', 'juga', 'di', 'salahin', 'kocak', 'baca', 'berita', 'terbaru', 'lagi', 'deh', 'pak', 'prabowo', 'gak', 'sah', 'kan', 'ruu', 'tni', 'beliau', 'di', 'tuduh', 'and', 'jelas', 'yang', 'sahkan', 'itu', 'dpr', 'kan', 'beliau', 'beda', 'lembaga', 'gimana', 'sih', 'heran', 'masih', 'ada', 'provokator', 'ini', 'jatuhnya', 'rakyat', 'vs', 'rakyat', 'masa', 'iya', 'harus', 'semuanya', 'di', 'salahin']",negatif
2025-03-22 01:36:29+00:00,"['liat', 'ruu', 'tni', 'di', 'sah', 'in', 'by', 'sedih', 'banget', 'orba', '20']",negatif
2025-03-22 01:21:19+00:00,"['yeu', 'berak', 'dikira', 'lgbt', 'doang', 'yang', 'kena', 'opresi', 'abis', 'ruu', 'tni', 'sah', 'lo', 'juga', 'bisa', 'jd', 'target', 'nyet', 'dikira', 'parcok', 'pilih2', 'sipil', 'apa', 'ye']",negatif
2025-03-22 01:15:00+00:00,"['ruu', 'tni', 'sah', 'jadi', 'undangundang', 'ylbhi', 'matinya', 'supremasi', 'sipil', 'dan', 'demokrasi', 'di', 'indonesia']",negatif
2025-03-22 00:58:41+00:00,"['lo', 'ngomong', 'apa', 'kerenn', 'banget', 'ud', 'ngerasa', 'super', 'hero', 'ya', 'di', 'sini', 'oiya', 'demo', 'anarkisnya', 'jangan', 'distop', 'ya', 'sampe', 'masa', 'prabowo', 'abis', 'soalnya', 'ruu', 'tni', 'ud', 'sah', 'next', 'kl', 'ada', 'kebijakan', 'lagi', 'ditunggu', 'demo', 'part', 'iii', 'g', 'sabar', 'denger', 'lagu', 'kulihat', 'ibu', 'pertiwi']",negatif
2025-03-22 00:46:01+00:00,"['ruu', 'polri', 'luput', 'dari', 'pandangan', 'mahasiswamasyarakat', 'yang', 'di', 'gruduk', 'lalu', 'an', 'cuma', 'ruu', 'tni', 'kalo', 'ruu', 'polri', 'sudah', 'di', 'sah', 'kan', 'nah', 'loh', 'gimna']",negatif
2025-03-22 00:45:15+00:00,"['ini', 'tuh', 'sama', 'aja', 'kita', 'di', 'orde', 'baru', '1998', 'rakyat', 'nya', 'di', 'biarin', 'hidup', 'susah', 'dia', 'habisin', 'duit', 'hasil', 'korupsi', 'ruu', 'tni', 'di', 'sah', 'kan', 'rakyat', 'panik', 'di', 'mah', 'santuy', 'yang', 'penting', 'buna', 'teddy', 'seneng', 'haduhh', 'haduh', 'jangan', 'sampe', 'kita', 'salah', 'dikit', 'di', 'tembak', 'hedsot', 'haduh', 'sengsara']",negatif
2025-03-22 00:43:26+00:00,"['kalo', 'sebelum', 'ruu', 'tni', 'sah', 'tni', 'udah', 'headshot', 'orang', 'gimana', 'setelah', 'sah', 'anjir', 'tidak', 'usah', 'di', 'tanya', 'udah', 'sah', 'wkwk', 'sekarang', 'saya', 'lagi', 'mikir', 'mending', 'lebaran', 'ato', 'beli', 'rompi', 'anti', 'peluru', 'tni', 'rakus', 'banget', 'jir', 'udah', 'dapet', 'senjata', 'bisa', 'bunuh', 'orang', 'sekarang', 'malah', 'berjabat', 'gatau', 'deh']",negatif
2025-03-21 23:17:59+00:00,"['uu', 'tni', 'yep', 'uda', 'jadi', 'uu', 'dan', 'semoga', 'keadaan', 'bs', 'jd', 'lebih', 'baik', 'udah', 'sah', 'sekarang', 'tinggal', 'tungu', 'ruu', 'polri', 'kapan', 'ruu', 'perampasan', 'aset', 'tindak', 'pidana', 'ptap', 'digodok']",negatif
2025-03-21 22:06:40+00:00,"['baru', 'sah', 'ruu', 'tni', 'sudah', 'main', 'peluru', 'bagaimana', 'kalau', 'ruu', 'polri', 'dilanjutkan', 'makin', 'tidak', 'ada', 'harganya', 'nyawa', 'warga', 'sipil']",negatif
2025-03-21 21:56:30+00:00,"['sah', 'kan', 'ruu', 'tni', 'buat', 'membantu', 'rakyat', 'kan', 'anda', 'gagal', 'pak', 'turun', 'aja', 'jadi', 'presiden', 'anda', 'tidak', 'berhasil', 'menyejahterakan', 'rakyat', 'selalu', 'gagal']",negatif
2025-03-21 21:24:10+00:00,"['enteng', 'banget', 'pernyataan', 'nya', 'sudah', 'banyak', 'yang', 'terluka', 'sampe', 'hrus', 'di', 'operasi', 'gara2', 'ruu', 'tni', 'ini', 'yang', 'tiba2', 'aja', 'sah', 'dengan', 'enteng', 'nya', 'bilang', 'jangan', 'berburuk', 'sangka', 'lucu', 'banget', 'deh', 'buk']",negatif
2025-03-21 20:58:22+00:00,"['temen', 'ku', 'ada', 'yang', 'nanya', 'efeknya', 'apa', 'kl', 'ruu', 'tni', 'sah', 'bagaimana', 'jelasinnya', 'pake', 'bahsa', 'ibok', 'ibok', 'ya']",negatif
2025-03-21 20:39:01+00:00,"['disini', 'ada', 'yang', 'bisa', 'atau', 'tau', 'cara', 'akses', 'draft', 'ruu', 'tni', 'gimana', 'dan', 'kemana', 'saya', 'pengen', 'baca', 'anjing', 'udah', 'di', 'sah', 'in', 'tapi', 'tidak', 'nemu', 'aksesnya', 'gimanasih', 'dpr', 'anjing', 'tolakruutni', 'tolakrevisiuutni']",negatif
2025-03-21 20:16:15+00:00,"['daddy', 'please', 'sah', 'in', 'ruu', 'tni', 'aku', 'kesel', 'sama', 'sindiran', 'bapak', 'sby', 'humm']",negatif
2025-03-21 18:53:10+00:00,"['rompi', 'peluru', 'aja', 'kak', 'ruu', 'tni', 'sudah', 'sah']",negatif
2025-03-21 18:47:37+00:00,"['sakit', 'hati', 'bangettt', 'sumpahhhhh', 'saya', 'cerita', 'ke', 'cowo', 'saya', 'tentang', 'perasaan', 'saya', 'selama', 'ruu', 'tni', 'di', 'sah', 'kan', 'sama', 'dpr', 'disitu', 'saya', 'cerita', 'sampe', 'nangis2', 'sampe', 'pap', 'nangis', 'ke', 'dia', 'dan', 'kalian', 'tauuu', 'reaksi', 'dia', 'cuma', 'apa', 'berlebihan', 'banget', 'sampe', 'nangis', 'cerita', 'saya', 'tidak', 'di', 'hargain', 'sama', 'dia', 'cog']",negatif
2025-03-21 18:03:22+00:00,"['masyarakat', 'yang', 'mana', 'pak', 'memang', 'dpr', 'mewakili', 'rakyat', 'kalau', 'dpr', 'mewakili', 'rakyat', 'gak', 'bakal', 'ada', 'yang', 'demontrasi', 'menolak', 'ruu', 'tni', 'dpr', 'itu', 'mewakili', 'yang', 'bayar', 'coba', 'bahas', 'dan', 'sah', 'kan', 'ruu', 'perampasan', 'aset', 'bagi', 'koruptor', 'gak', 'bakal', 'berani', 'karena', 'gak', 'ada', 'yang', 'mau', 'bayar']",negatif
2025-03-21 17:58:53+00:00,"['diliatliat', 'biasanya', 'di', 'tiktok', 'sama', 'ig', 'suka', 'gercep', 'balesin', 'komen', 'kok', 'ini', 'belom', 'ada', 'emang', 'engga', 'berdampak', 'juga', 'ke', 'kehidupan', 'masmba', 'admin', 'kalo', 'ruu', 'tni', 'ini', 'sah']",negatif
2025-03-21 17:50:40+00:00,"['kak', 'ini', 'mereka', 'masih', 'ribet', 'party', 'ruu', 'tni', 'sah']",negatif
2025-03-21 17:50:33+00:00,"['mengikuti', 'sidang', 'paripurna', 'menyetujui', 'ruu', 'tni', 'tersenyum', 'melihat', 'palu', 'sudah', 'sah', 'diketuk']",positif
2025-03-21 17:47:17+00:00,"['negara', 'anjing', 'pemerintah', 'anjing', 'media', '02', 'anjing', 'yang', 'sah', 'kan', 'ruu', 'tni', 'anjing', 'yang', 'ajuin', 'ruu', 'tni', 'anjing', 'dpr', 'anjing', 'prabowo', 'anjing', 'gibran', 'anjing', 'polisi', 'anjing', 'tni', 'anjing', 'patrick', 'kluivert', 'anjing']",negatif
2025-03-21 17:20:47+00:00,"['masih', 'sedih', 'masih', 'ngga', 'terima', 'sama', 'ruu', 'tni', 'yang', 'di', 'sah', 'in', 'ituuuuuuu']",negatif
2025-03-21 17:05:38+00:00,"['ingat', 'ruu', 'tni', 'sudah', 'sah', 'jadi', 'gausah', 'heran', 'kalo', 'kritikngeluhbahkan', 'muak', 'dengan', 'kondisi', 'negara', 'akan', 'dianggap', 'terorispkiradikal', 'oleh', 'aparat', 'hukum']",negatif
2025-03-21 16:59:15+00:00,"['ini', 'orang', 'lagi', 'di', 'level', 'bad', 'bunny', '20182020', 'genre', 'nya', 'tidak', 'se', 'populer', 'itu', 'tapi', 'dia', 'lah', 'gateway', 'artist', 'buat', 'ngulik', 'genre', 'nya', 'btw', 'release', 'i', 'm', 'a', 'little', 'crazy', 'pas', 'ruu', 'tni', 'di', 'sah', 'in', 'tuh', 'perfect', 'timing', 'banget']",negatif
2025-03-21 16:50:25+00:00,"['ya', 'allah', 'nder', 'udah', '2025', 'sampe', 'ruu', 'tni', 'sudah', 'sah', 'masih', 'aja', 'gamon', 'sama', 'saya', 'juga']",negatif
2025-03-21 16:29:45+00:00,"['how', 'i', 'love', 'baby', 'pillow', 'talk', 'with', 'my', 'brother', 'iya', 'adik', 'aku', 'yang', 'masih', 'sd', 'masi', 'umur', '10', 'tahun', 'tapi', 'melek', 'masalah', 'ruu', 'tni', 'ini', 'the', 'conversation', 'starts', 'with', 'kaka', 'kemarin', 'ikut', 'demo', 'kaya', 'abang', 'gak', 'lalu', 'aku', 'bilang', 'engga', 'dia', 'bilang', 'kenapa', 'kalau', 'misalnya', 'ruu', 'udah', 'sah', 'lalu', 'bnrn', 'balik', 'k']",negatif
2025-03-21 16:22:49+00:00,"['ya', 'tuhan', 'uu', 'tni', 'sudah', 'sah', 'dapat', 'kabar', 'lagi', 'ruu', 'polri', 'dan', 'kejaksaan', 'lagi', 'digodok', 'bila', 'dengan', 'eskalasi', 'massa', 'kemarin', 'saja', 'uu', 'tni', 'tetap', 'goal', 'bagaimana', 'dengan', 'ruu', 'polri', 'dan', 'kejaksaan', '2', 'minggu', 'kedepan', 'akan', 'sibuk', 'dengan', 'acara', 'lebaran', 'nya', 'masingmasing']",negatif
